filename,filepath,split,label,peak_freq_1,peak_freq_2,peak_freq_3,spectral_centroid,spectral_bandwidth,spectral_rolloff_85,spectral_rolloff_95,spectral_flatness,total_energy,low_mid_ratio,high_mid_ratio,low_high_ratio,band_0_250,band_0_500,band_250_500,band_500_1000,band_1000_2000,band_2000_3000,band_3000_4000,band_4000_6000,band_6000_8000
Can_Train3_impact_042.wav,extracted_audiofinal/train/can/Can_Train3_impact_042.wav,train,can,933.59375,2167.96875,2027.34375,2407.4051197634326,1780.8106407805344,2449.21875,2976.5625,0.460340024696405,44755.02278868517,0.4282451235076167,0.04891492569172253,8.754896714211847,0.018668918519862555,0.07526459057061308,0.05659567205075052,0.21464652893362055,0.2421291383325789,0.4192695686958078,0.01557600569418061,0.022362907270242375,0.0107512605026487
Can_Train3_impact_041.wav,extracted_audiofinal/train/can/Can_Train3_impact_041.wav,train,can,1683.59375,2414.0625,937.5,2631.5898737405046,1843.61224574315,3164.0625,4597.65625,0.5241540904158598,43336.54426102817,0.30600198921967964,0.13373758418863832,2.288077736312605,0.008571384904964261,0.03489536672434922,0.026323981819384966,0.17764445290818845,0.4722833062908869,0.15121238409383053,0.07107436827380516,0.07956424267501025,0.013325879033115134
Can_Train1_impact_136.wav,extracted_audiofinal/train/can/Can_Train1_impact_136.wav,train,can,1058.59375,738.28125,2058.59375,2232.220978101517,1610.6818238859894,2140.625,2996.09375,0.41000230815779254,80727.55073040877,0.3038789846889614,0.025615128215511034,11.863262231408086,0.0004450094145764925,0.015690029534470365,0.015245020119893869,0.21287734941799022,0.5515758455091587,0.1698846641507777,0.030705288037542584,0.01530784616715813,0.003958977182746443
Can_Train2_impact_016.wav,extracted_audiofinal/train/can/Can_Train2_impact_016.wav,train,can,246.09375,445.3125,351.5625,1384.07135933986,1698.699174246244,1175.78125,1261.71875,0.2919369103462985,81061.25646890435,4.828608825796107,0.026775753753299155,180.33511828245008,0.17335438611021628,0.7094437454644551,0.5360893593542388,0.11520043642026993,0.16326371550198418,0.003828383657728306,0.003690876051766264,0.0021594368899557777,0.0024134060022401468
Can_Train1_impact_133.wav,extracted_audiofinal/train/can/Can_Train1_impact_133.wav,train,can,792.96875,1128.90625,921.875,1539.7760124624733,1460.20572174812,1125.0,1238.28125,0.268246975009377,125636.54200696317,3.288433626290228,0.008541049846657324,385.01513512852057,0.007252780884849858,0.030772085583826176,0.023519304698976323,0.7345183511677162,0.2234353932881594,0.00810338745394684,0.0011830933758287911,0.0011551613364149448,0.0008325277916879539
Can_Train3_impact_019.wav,extracted_audiofinal/train/can/Can_Train3_impact_019.wav,train,can,785.15625,1378.90625,871.09375,2135.6447323862853,1799.151496520413,1628.90625,2738.28125,0.4239620038875472,152574.91719887202,1.1986702349844343,0.03605517747201566,33.24543967327141,0.001285349935062028,0.02985085075557215,0.028565500820510126,0.5065328268190634,0.3707411833319393,0.06030082109223349,0.016440265344321088,0.00878684837098806,0.007347204284700895
Can_Train3_impact_071.wav,extracted_audiofinal/train/can/Can_Train3_impact_071.wav,train,can,324.21875,1429.6875,1218.75,2087.5817518792546,1798.4776569352161,2070.3125,2777.34375,0.4194022235817284,52958.56097092176,0.7932310517097728,0.03138322496822623,25.27563843107412,0.012855642557395403,0.22175134247962797,0.20889569992223256,0.21298769356095756,0.4025845270336434,0.12679186635293857,0.018684647623099303,0.00696240881454166,0.01023751413492375
Can_Train1_impact_090.wav,extracted_audiofinal/train/can/Can_Train1_impact_090.wav,train,can,972.65625,2058.59375,851.5625,2110.772902622862,1553.0475759700453,2066.40625,2195.3125,0.3665696033228307,139183.56660105256,1.4403928635200827,0.01867053399012233,77.14791903171928,0.0015195756857439872,0.024563036850450377,0.02304346116470639,0.5611855311245243,0.16511724163104738,0.22706213953957904,0.014479512153422974,0.005590299343095785,0.0020022393489634643
Can_Train2_impact_004.wav,extracted_audiofinal/train/can/Can_Train2_impact_004.wav,train,can,277.34375,453.125,570.3125,1300.3906389290046,1668.7593935320351,722.65625,1195.3125,0.28113908103675,90540.93974853196,9.018521420129453,0.04062309996883862,222.0047510832418,0.12581356844359237,0.6855367392444505,0.5597231708008581,0.2110128036126385,0.09290420944640257,0.0036679379228933056,0.002839884846331759,0.0016370093666343661,0.0024014155602287905
Can_Train2_impact_054.wav,extracted_audiofinal/train/can/Can_Train2_impact_054.wav,train,can,2207.03125,250.0,3523.4375,2794.8017108444096,1898.6686825620889,3527.34375,4363.28125,0.5422932136310314,45548.71537461463,0.25405025382515295,0.11240764205844618,2.260079909729176,0.022033033048562706,0.10283304103069059,0.08080000798212787,0.08308578940943384,0.22154849432582352,0.33761355194802545,0.17265706280161683,0.05103289130920744,0.03122916916651926
Can_Train1_impact_142.wav,extracted_audiofinal/train/can/Can_Train1_impact_142.wav,train,can,1230.46875,1085.9375,867.1875,1891.7670559234962,1528.273269543244,1480.46875,1910.15625,0.3320613018348833,147482.6192179278,0.30577487408193094,0.006485332935144136,47.148677015145694,0.0061102121182423285,0.026483455403064734,0.020373243284822404,0.2065304487580836,0.7237497648144716,0.03164465950272015,0.0066495625544564785,0.0028302034721539105,0.0021119054945818684
Can_Train1_impact_117.wav,extracted_audiofinal/train/can/Can_Train1_impact_117.wav,train,can,1242.1875,246.09375,1562.5,2547.124743208962,1861.685147138708,2472.65625,3164.0625,0.4778817517456905,43964.06563771125,0.207880697788526,0.049556277322589104,4.1948408656251805,0.03311496107531489,0.061751452190435825,0.028636491115120934,0.10356951571704617,0.5934040422683039,0.1740145278913281,0.027849916262674156,0.0242845378652831,0.015126007798732017
Can_Train3_impact_048.wav,extracted_audiofinal/train/can/Can_Train3_impact_048.wav,train,can,2406.25,949.21875,1121.09375,2558.9246811198386,1590.9024801202124,3246.09375,4105.46875,0.4533168560147889,38965.166740559296,0.18663221033862146,0.09821006776552839,1.9003368426547997,0.0029114107673502577,0.025807340215738096,0.02289592944838784,0.11944956293477335,0.2727219658635697,0.40318677750748666,0.10239690316389728,0.07144654328217669,0.004990907016135518
Can_Train1_impact_158.wav,extracted_audiofinal/train/can/Can_Train1_impact_158.wav,train,can,1992.1875,757.8125,1113.28125,1978.479507857496,1580.5025316952722,2003.90625,2019.53125,0.362240139370258,43492.075203874796,0.18918234825629787,0.009173876881386692,20.62185357740152,0.010111505080933583,0.03205678138216429,0.02194527630123071,0.1258114253383604,0.6100606860574963,0.21721773123678725,0.007197992141822749,0.004588979025041183,0.003066404816464676
Can_Train1_impact_082.wav,extracted_audiofinal/train/can/Can_Train1_impact_082.wav,train,can,847.65625,992.1875,1175.78125,1909.1658574715543,1792.3201133458706,996.09375,1777.34375,0.3500815847896614,204437.63706470135,5.94676733103654,0.04100385670433437,145.02946082788011,0.01939071389052292,0.032007894726815415,0.0126171808362925,0.819017013195737,0.10875175644354311,0.030490162283245973,0.003865228392676141,0.001768477443898044,0.004099467514054991
Can_Train2_impact_124.wav,extracted_audiofinal/train/can/Can_Train2_impact_124.wav,train,can,242.1875,1832.03125,1976.5625,1946.7310048410284,1902.202950493687,1847.65625,2003.90625,0.3816480685505,69578.26303508432,1.391498041983323,0.04621624373670355,30.108419078174993,0.17420703567468812,0.42317983161619566,0.24897279594150748,0.1476409779731869,0.3736541825513513,0.030759439564275026,0.005806724753589035,0.006079181750658765,0.01287966179062559
Can_Train3_impact_050.wav,extracted_audiofinal/train/can/Can_Train3_impact_050.wav,train,can,2394.53125,1699.21875,1812.5,2396.1009784014814,1743.0165764412548,2464.84375,3894.53125,0.4914198581277007,41771.73049910663,0.3300188012567072,0.06718201569209267,4.9123087059920145,0.013929135761133056,0.06461860276543879,0.05068946700430573,0.17158137456501724,0.40074276123035235,0.26723619912866353,0.04773776971214321,0.03933629691847479,0.008746995678977269
Can_Train1_impact_012.wav,extracted_audiofinal/train/can/Can_Train1_impact_012.wav,train,can,1363.28125,847.65625,769.53125,1854.4738340054344,1493.3247976490281,1382.8125,1941.40625,0.3132196741943578,203299.4793798377,0.6978643880788777,0.008006726037608571,87.15976666774793,0.0008960981383348369,0.016112876525415168,0.01521677838708033,0.3929827359002054,0.5437995134092342,0.028216322987244566,0.014194922232452957,0.0028262694533542905,0.0018673594920869223
Can_Train2_impact_117.wav,extracted_audiofinal/train/can/Can_Train2_impact_117.wav,train,can,863.28125,1082.03125,1230.46875,1880.5370621978307,1647.3674506342522,1457.03125,2015.625,0.36317144769145515,157191.78930365876,0.8804951085224291,0.022276071055133767,39.526499032176545,0.003617984634881101,0.08426041820507736,0.08064243357019625,0.3784831413257948,0.4865591324847232,0.023802055727165206,0.015188079426132898,0.00836270696780821,0.0033444658632974717
Can_Train2_impact_010.wav,extracted_audiofinal/train/can/Can_Train2_impact_010.wav,train,can,250.0,445.3125,351.5625,1201.8069355174518,1722.1481312767764,496.09375,1187.5,0.2332009486611639,81750.82835519317,11.305642137393514,0.03616524195781789,312.61070407774366,0.1934737505276572,0.8531237877762728,0.6596500372486157,0.06292049900674014,0.07833083709086622,0.0013735345952148523,0.0013210379739880416,0.000732958902027296,0.0021973446466769424
Can_Train2_impact_088.wav,extracted_audiofinal/train/can/Can_Train2_impact_088.wav,train,can,246.09375,1781.25,2078.125,2597.950522627517,1874.7829543903613,2472.65625,4347.65625,0.5221821298039446,62578.04364184614,0.26408460839378967,0.07461818426041734,3.5391454581412543,0.023368952274408713,0.07302242857467524,0.04965347630026653,0.12424660669535283,0.4642102988005471,0.2508026280451897,0.03197886659290972,0.034785859803277745,0.02095331148800862
Can_Train2_impact_067.wav,extracted_audiofinal/train/can/Can_Train2_impact_067.wav,train,can,476.5625,324.21875,707.03125,2489.690685542463,2246.0848866143006,2515.625,5085.9375,0.4874527387413377,63307.427524481434,3.771785039253762,0.35566246914842387,10.604956555711526,0.032251698747077985,0.37258061819209504,0.34032891944501703,0.3630261400313925,0.09731024939779014,0.030637833841208273,0.06708072942945814,0.02947019491405443,0.03989423419026049
Can_Train3_impact_069.wav,extracted_audiofinal/train/can/Can_Train3_impact_069.wav,train,can,2054.6875,1425.78125,320.3125,2375.5658062680377,1671.5315529406603,2765.625,3128.90625,0.39342200623173496,70385.22841142793,0.23632616250052413,0.02169221093221865,10.89451701665722,0.013323805674002893,0.08074255328531794,0.06741874761131506,0.10711333778507859,0.2771513197528262,0.4488428511805057,0.06890677891959535,0.005371477755453251,0.01187168132114663
Can_Train3_impact_046.wav,extracted_audiofinal/train/can/Can_Train3_impact_046.wav,train,can,242.1875,363.28125,707.03125,2031.353523992665,1790.0417424073692,2085.9375,2839.84375,0.4194569842088366,104181.70003551512,1.3052170825463363,0.04342440365206122,30.057225101927614,0.10049931885492512,0.29580054845779985,0.19530122960287472,0.2599322401975961,0.2623417895405888,0.14517403666133696,0.018262227086114437,0.01011273598667731,0.008376422069833819
Can_Train1_impact_168.wav,extracted_audiofinal/train/can/Can_Train1_impact_168.wav,train,can,2000.0,1109.375,1230.46875,2616.6453575156684,1841.6209577379332,2859.375,3824.21875,0.5316075832337966,69360.92912585936,0.17021525113209923,0.05539146886275134,3.07295065919329,0.009092824502551857,0.033173334778251976,0.024080510275700115,0.10570910472879937,0.553956382362976,0.16881550092472655,0.09315053592164965,0.030231880694507923,0.014963260589086804
Can_Train1_impact_081.wav,extracted_audiofinal/train/can/Can_Train1_impact_081.wav,train,can,2078.125,972.65625,46.875,1964.7062379260253,1711.7436620961353,2078.125,2394.53125,0.4052802330634414,90095.31760908323,0.6841053041172992,0.027107908608975315,25.23637325427286,0.19880901464399442,0.22239211154122462,0.02358309689723024,0.17738583494426793,0.16925149963907768,0.40629270994992117,0.008836504916519198,0.012824108891383999,0.0030172301129900727
Can_Train1_impact_139.wav,extracted_audiofinal/train/can/Can_Train1_impact_139.wav,train,can,1808.59375,2425.78125,1683.59375,2470.802719423149,1845.689642526643,2714.84375,4316.40625,0.4963722221408318,39701.84667355437,0.37622437604821446,0.12930935637244598,2.909490745020436,0.01792225327069081,0.07142086311578813,0.05349860984509732,0.17847348862403317,0.4555878090560498,0.16453434311157952,0.04409411772705181,0.06964274034595952,0.016246638019159498
Can_Train2_impact_005.wav,extracted_audiofinal/train/can/Can_Train2_impact_005.wav,train,can,250.0,445.3125,347.65625,1766.1230810709703,2000.268604261286,757.8125,1718.75,0.4012498536914131,93273.44618346432,12.232964017106891,0.20701178572908252,59.09307962637105,0.1154480360825184,0.7115562391006783,0.5961082030181599,0.19863617476686332,0.04844673402916481,0.011692362758186272,0.014265798982096862,0.006738153959221089,0.008664536401699762
Can_Train3_impact_040.wav,extracted_audiofinal/train/can/Can_Train3_impact_040.wav,train,can,246.09375,1726.5625,1128.90625,2385.6272629776263,1772.5622304033036,2464.84375,3050.78125,0.4731054301306528,77820.1359555051,0.29736520348667234,0.04249898345253337,6.9969956547618075,0.05299022818351651,0.13154650171924454,0.07855627353572803,0.09039032323105842,0.4907445424971546,0.23119786767203132,0.02440189077224365,0.020839155406330905,0.010879718693521397
Can_Train2_impact_077.wav,extracted_audiofinal/train/can/Can_Train2_impact_077.wav,train,can,804.6875,324.21875,472.65625,2511.593195293211,2119.375843222229,3148.4375,4722.65625,0.5236482866649087,60585.82334355762,2.304532726638348,0.23922203833465233,9.633446563985196,0.032088748580625194,0.29706191703337365,0.26497316845274843,0.3532462672815945,0.11354282898837843,0.05999424743382535,0.10864949292763908,0.036919879175430256,0.030585367159024088
Can_Train3_impact_011.wav,extracted_audiofinal/train/can/Can_Train3_impact_011.wav,train,can,859.375,1082.03125,1441.40625,2117.952491825433,1683.9344526787074,2167.96875,2808.59375,0.4155210838247342,65753.71708056226,0.555858513053373,0.0267836566332693,20.753645306158617,0.0042016291691345875,0.059694959147882504,0.05549332997874791,0.29152689235623336,0.49196954416002714,0.12341748169225716,0.01646774150432536,0.011431067163823116,0.005492313969828941
Can_Train3_impact_027.wav,extracted_audiofinal/train/can/Can_Train3_impact_027.wav,train,can,738.28125,402.34375,820.3125,1706.2276984778116,1538.3084715669045,1308.59375,2023.4375,0.325849197619707,142780.87432047309,2.539889146347239,0.02328482902092372,109.07913926265478,0.0014546876723975394,0.2826833881253283,0.28122870045293075,0.43013309632317964,0.23289801957820602,0.042565807759719895,0.005184832159541289,0.005198097757338073,0.0013367582963403747
Can_Train1_impact_029.wav,extracted_audiofinal/train/can/Can_Train1_impact_029.wav,train,can,210.9375,109.375,765.625,1750.034433985404,1733.9861439209278,1558.59375,2015.625,0.357862822961432,111831.9970668523,1.4316439702062644,0.02597430090640191,55.117708916184036,0.19075857624604337,0.4012665381536819,0.2105079619076386,0.1812665538146555,0.36372934767876985,0.03632321189091718,0.006845456940133096,0.005500792979213991,0.005068098542427601
Can_Train3_impact_038.wav,extracted_audiofinal/train/can/Can_Train3_impact_038.wav,train,can,1613.28125,933.59375,1859.375,2573.6686675426954,1661.8479888662396,2804.6875,3933.59375,0.4592328840211542,147936.36677833303,0.2617714281731029,0.06528749907104237,4.009518382013232,0.0015772580771238563,0.01638321570847538,0.014805957631351525,0.18087360750043077,0.32237224909313467,0.369734268272464,0.06143952300779144,0.0429639751406753,0.0062331612767188155
Can_Train2_impact_115.wav,extracted_audiofinal/train/can/Can_Train2_impact_115.wav,train,can,1062.5,1218.75,343.75,1980.5532513781075,1617.5365244122092,1265.625,1789.0625,0.3809482972180378,85948.27926376075,0.14128552797689217,0.011541814994291586,12.241187944493333,0.0038575226804347077,0.06056543011340028,0.05670790743296556,0.061990240387741286,0.8330314086816074,0.020686515838607113,0.013714658575327141,0.00787403480750163,0.002137711587761757
Can_Train1_impact_001.wav,extracted_audiofinal/train/can/Can_Train1_impact_001.wav,train,can,1585.9375,1132.8125,761.71875,1794.838980736975,1585.6260497212509,1792.96875,1960.9375,0.31927531852281577,130444.12133922601,0.42929814009284467,0.011023360966766512,38.94439597667696,0.03744054395746912,0.12589521147265179,0.08845466751518266,0.17216195133350026,0.66102775154093,0.02630075663092634,0.006960925970022574,0.003973708281166724,0.0036796947678936092
Can_Train1_impact_144.wav,extracted_audiofinal/train/can/Can_Train1_impact_144.wav,train,can,1214.84375,656.25,1082.03125,1778.9630407554148,1574.8833944072464,1425.78125,1816.40625,0.32602336711085744,184006.4979707397,0.48977041640023594,0.009828029056955923,49.834041605777415,0.0032705944288842523,0.05167026072652518,0.04839966629764093,0.27493078232786583,0.6429119974601774,0.01924119735041758,0.004691988297644359,0.003958805117701597,0.0025949687193600754
Can_Train3_impact_093.wav,extracted_audiofinal/train/can/Can_Train3_impact_093.wav,train,can,246.09375,1199.21875,1851.5625,2359.783532844174,1882.296273482916,2160.15625,4476.5625,0.47803671661174735,126991.87809117022,0.4821961742599347,0.08281821040801744,5.822344759360425,0.05160313943249799,0.1445316627605807,0.0929285233280827,0.16357807669731858,0.4931265468304537,0.13190598237032358,0.013939233448647427,0.03564368524135464,0.017274812650809015
Can_Train3_impact_004.wav,extracted_audiofinal/train/can/Can_Train3_impact_004.wav,train,can,785.15625,871.09375,707.03125,1453.3185187723836,1507.299187258072,875.0,1335.9375,0.2749917562531562,153917.30817573745,6.571867234730145,0.02686761213675833,244.60182823141722,0.0056946504800875165,0.18205831971776013,0.17636366923767263,0.6828050250125514,0.10922542665869722,0.020231563732568587,0.0021438641577439543,0.0022217020902919786,0.001314098629283525
Can_Train3_impact_121.wav,extracted_audiofinal/train/can/Can_Train3_impact_121.wav,train,can,250.0,1238.28125,781.25,1715.054308085379,1714.1734271298062,1335.9375,1785.15625,0.3407281820726049,53581.29297839727,1.4870486495203443,0.024440229674962614,60.84429868360643,0.05894699147727712,0.17549143665480324,0.11654444517752612,0.4166070042269278,0.3697565294241697,0.023978519665234926,0.0044351391717600145,0.003799662486361711,0.005931708366908277
Can_Train2_impact_008.wav,extracted_audiofinal/train/can/Can_Train2_impact_008.wav,train,can,257.8125,738.28125,406.25,2235.898585414719,1970.745395671976,2148.4375,3550.78125,0.48806491838212507,29217.865786250437,2.3981284212187908,0.12444976033712402,19.269851608669274,0.06559846855025389,0.3657981078015166,0.3001996392512628,0.31498974071656627,0.16416003396114015,0.05560720874959302,0.06411573964109439,0.025070883259651677,0.010258285870266245
Can_Train2_impact_007.wav,extracted_audiofinal/train/can/Can_Train2_impact_007.wav,train,can,253.90625,1246.09375,1335.9375,2314.285963247838,1880.936095916116,2253.90625,3519.53125,0.4655007778922549,64884.27655022511,0.6425889268490732,0.056538618277367725,11.365486891906569,0.06436158545135394,0.28419771813887534,0.21983613268752142,0.09398985745329963,0.4322142009457953,0.09502054076122979,0.06130259487976318,0.018380731452238216,0.014894356368674757
Can_Train3_impact_037.wav,extracted_audiofinal/train/can/Can_Train3_impact_037.wav,train,can,386.71875,746.09375,1152.34375,2101.533578125234,1862.7521086073707,1367.1875,2777.34375,0.43628860223850596,103750.02944656712,2.1592610096941525,0.05993187498693407,36.02859077188226,0.0020555247491745353,0.4495108388656087,0.4474553141164342,0.2212352416768604,0.22256003411354167,0.0736812699541027,0.01439556535906311,0.012494393217096758,0.0061226568137104235
Can_Train1_impact_087.wav,extracted_audiofinal/train/can/Can_Train1_impact_087.wav,train,can,851.5625,980.46875,1570.3125,2036.0556559304955,1902.7613640146133,1523.4375,2054.6875,0.4254965128470846,85600.19999211191,1.9050822471767481,0.05376381581380695,35.434282478942826,0.01577357230490764,0.12560404215302115,0.10983046984811348,0.5182558298364459,0.2948672081831856,0.029955516972715698,0.013146867890872419,0.007593268132639403,0.010577266823971017
Can_Train1_impact_120.wav,extracted_audiofinal/train/can/Can_Train1_impact_120.wav,train,can,777.34375,1234.375,246.09375,1601.337828511541,1701.7364989037167,1242.1875,1597.65625,0.342016753028365,45964.66628289278,2.3737586417770564,0.027800760062810754,85.38466600804726,0.07372316145889596,0.22909098335027833,0.15536782189138235,0.46875325853662697,0.2671157847320083,0.022685042941065974,0.004181984803220853,0.003270873088372386,0.004902072546651459
Can_Train2_impact_109.wav,extracted_audiofinal/train/can/Can_Train2_impact_109.wav,train,can,1093.75,1457.03125,1207.03125,1773.0874716437418,1505.4659647463711,1460.9375,1796.875,0.29875985098651914,138643.90452741555,0.2993288342781284,0.005711398412359794,52.40902592100297,0.005799815942226877,0.08512899418834745,0.07932917824612058,0.14423468886911514,0.7415791093606752,0.019170991353320337,0.0055098006438905655,0.002027997325465229,0.002348418259176314
Can_Train1_impact_113.wav,extracted_audiofinal/train/can/Can_Train1_impact_113.wav,train,can,1988.28125,1109.375,1851.5625,2364.23816582808,1745.3174784738524,2132.8125,3746.09375,0.4661178658909661,63924.1794633912,0.25327620107205107,0.033499270193806246,7.560648295734937,0.008851466148530307,0.043103694780744946,0.034252228632214644,0.15372644905796037,0.5544034971766586,0.1350920522035044,0.08764080603044358,0.020035749425915836,0.005997751324763842
Can_Train1_impact_094.wav,extracted_audiofinal/train/can/Can_Train1_impact_094.wav,train,can,847.65625,1179.6875,1585.9375,2121.8980581481997,1610.332680573127,1980.46875,2726.5625,0.3924853738598439,134419.26365715094,0.6939107596532438,0.01694408135260865,40.95298754806499,0.0049057067374500135,0.035384678418006354,0.030478971680556338,0.3702083287095589,0.4484551335272426,0.11720338444912937,0.0188446064035616,0.005328419458423429,0.004575449033618507
Can_Train1_impact_044.wav,extracted_audiofinal/train/can/Can_Train1_impact_044.wav,train,can,855.46875,1183.59375,1433.59375,1669.5634113292479,1473.5863582430138,1441.40625,1750.0,0.2912714459024125,136794.07049147208,0.9420748634737474,0.008488403189895126,110.98375286262805,0.003438532828599874,0.07148688564467731,0.06804835281607743,0.4114889191746148,0.4913373580151715,0.016603913296407688,0.004731153620968236,0.003054944373024997,0.0012968258749925482
Can_Train3_impact_029.wav,extracted_audiofinal/train/can/Can_Train3_impact_029.wav,train,can,738.28125,1171.875,402.34375,1790.100394783382,1561.5258981118943,1328.125,2035.15625,0.32992559831408225,131795.5357628507,1.9482905754322801,0.01750402034075534,111.30531754954166,0.0009080675215083441,0.19929088674587672,0.19838281922436837,0.4576293795443029,0.29107722369303834,0.03895635855434365,0.007144184959953231,0.0043214126046412496,0.0015805538927568179
Can_Train1_impact_035.wav,extracted_audiofinal/train/can/Can_Train1_impact_035.wav,train,can,1242.1875,765.625,1941.40625,1920.4267696550903,1568.7776692493521,1343.75,1988.28125,0.341626680131192,50384.71557044927,0.20543699940646218,0.00825313446947114,24.891996749267733,0.01793162481773395,0.042185250883449134,0.024253626065715187,0.12708118186814943,0.7846108381997299,0.02857490527178407,0.010747789534179196,0.004007165264041776,0.0027928689785859614
Can_Train3_impact_088.wav,extracted_audiofinal/train/can/Can_Train3_impact_088.wav,train,can,375.0,941.40625,1332.03125,1716.53683134307,1517.8452613671648,1519.53125,2281.25,0.3192867595044428,67370.51688482151,1.637170417007689,0.012604021576681296,129.89269913802616,0.005637819946599762,0.48322894936921107,0.4775911294226114,0.13462379813496225,0.3069638938792303,0.06409567062999555,0.006331048539919308,0.00272349297971533,0.002033146451253479
